"2023-01-06 21:47:33";"2023-01-07 13:50:31";77.578041;0;77.578041
"2023-01-06 21:47:33";"2023-01-07 00:00:00";"";"";24.98795777777741;"Freitag"
"2023-01-07 00:00:00";"2023-01-07 07:00:00";"";"";52.59008322222259;"Samstang"
"";"";"Kontrolle: Total - HT - NT";"HT (kWh)";"NT (kWh)"
"";"";0;0;77.578041
""
"2023-01-12 22:30:56";"2023-01-13 18:01:30";81.129265;0;81.129265
"2023-01-12 22:30:56";"2023-01-13 00:00:00";"";"";16.78027361111117;"Donnerstag"
"2023-01-13 00:00:00";"2023-01-13 07:00:00";"";"";64.34899138888883;"Freitag"
"";"";"Kontrolle: Total - HT - NT";"HT (kWh)";"NT (kWh)"
"";"";0;0;81.129265
""
"2023-01-16 20:52:35";"2023-01-17 19:07:39";83.246422;0;83.246422
"2023-01-16 20:52:35";"2023-01-17 00:00:00";"";"";35.32710944444466;"Montag"
"2023-01-17 00:00:00";"2023-01-17 07:00:00";"";"";47.91931255555534;"Dienstag"
"";"";"Kontrolle: Total - HT - NT";"HT (kWh)";"NT (kWh)"
"";"";0;0;83.246422
""
"2023-01-22 21:13:26";"2023-01-23 17:22:05";70.422653;0;70.422653
"2023-01-22 21:13:26";"2023-01-23 00:00:00";"";"";31.41946722222201;"Sonntag"
"2023-01-23 00:00:00";"2023-01-23 07:00:00";"";"";39.003185777777986;"Montag"
"";"";"Kontrolle: Total - HT - NT";"HT (kWh)";"NT (kWh)"
"";"";0;0;70.422653
""
"2023-01-29 20:01:40";"2023-01-30 15:02:18";77.067863;0;77.067863
"2023-01-29 20:01:40";"2023-01-30 00:00:00";"";"";44.94860416666643;"Sonntag"
"2023-01-30 00:00:00";"2023-01-30 07:00:00";"";"";32.119258833333575;"Montag"
"";"";"Kontrolle: Total - HT - NT";"HT (kWh)";"NT (kWh)"
"";"";0;0;77.067863
""
"2023-02-03 22:49:45";"2023-02-04 11:55:37";44.85421;0;44.85421
"2023-02-03 22:49:45";"2023-02-04 00:00:00";"";"";13.17989833333354;"Freitag"
"2023-02-04 00:00:00";"2023-02-04 07:00:00";"";"";31.674311666666462;"Samstang"
"";"";"Kontrolle: Total - HT - NT";"HT (kWh)";"NT (kWh)"
"";"";0;0;44.85421
""
"2023-02-05 19:44:02";"2023-02-06 17:48:11";73.037941;0.035802111110527335;73.00213888888948
"2023-02-05 19:44:02";"2023-02-06 00:00:00";"";"";48.271018333333814;"Sonntag"
"2023-02-06 00:00:00";"2023-02-06 07:00:00";"";"";24.731120555555663;"Montag"
"2023-02-06 07:00:00";"2023-02-06 17:48:11";"";0.035802111110527335;"";"Montag"
